date, pm25, pm10, o3, no2, so2, co
2014/3/3, 184, 56, 16, 29, 43, 3
2014/3/4, 126, 56, 17, 30, 46, 2
2014/3/5, 106, 46, 17, 23, 36, 2
2014/3/6, 82, 77, 16, 34, 65, 7
2014/3/7, 133, 86, 14, 38, 63, 8
2014/3/8, 156, 60, 15, 30, 45, 3
2014/3/9, 101, 97, 12, 43, 84, 12
2014/3/10, 165, 101, 17, 39, 51, 8
2014/3/11, 182, 65, 16, 29, 46, 5
2014/3/12, 91, 100, 21, 42, 61, 8
2014/3/13, 184, 137, 21, 49, 86, 13
2014/3/14, 231, 82, 16, 31, 51, 7
2014/3/15, 126, 94, 19, 40, 72, 11
2014/3/16, 144, 161, 18, 37, 54, 10
2014/3/17, 184, 70, 18, 28, 38, 5
2014/3/18, 135, 79, 18, 36, 47, 7
2014/3/19, 129, 64, 16, 25, 34, 5
2014/3/20, 90, 103, 16, 43, 55, 14
2014/3/21, 172, 89, 17, 42, 57, 11
2014/3/22, 167, 122, 22, 54, 66, 14
2014/3/23, 206, 129, 26, 34, 56, 12
2014/3/24, 192, 109, 28, 40, 59, 13
2014/3/25, 216, 139, 27, 45, 60, 18
2014/3/26, 243, 154, 23, 46, 55, 16
2014/3/27, 255, 104, 26, 35, 41, 12
2014/3/28, 177, 69, 15, 35, 29, 12
2014/3/29, 161, 79, 20, 47, 41, 12
2014/3/30, 156, 76, 15, 40, 37, 10
2014/3/31, 112, 101, 15, 36, 35, 16
2020/3/31, , 40, 34, 15, 2, 4
2019/12/31, , 73, 6, 30, 21, 11
2018/12/31, , 69, 17, 22, 24, 12
2018/12/23, , 61, 11, 20, 17, 11
2017/9/10, , 19, 25, 18, 3, 3
2017/1/1, , 56, 19, 24, 38, 8
2016/1/3, , 61, 14, 20, 40, 6
2014/12/31, , 64, 6, 18, 58, 5
2013/12/31, , 68, 13, 25, 53, 6
