date, pm25, pm10, o3, no2, so2, co
2014/2/13, 90, 53, 32, 15, 8, 7
2014/2/14, 128, 36, 36, 15, 5, 4
2014/2/15, 98, 25, 31, 15, 3, 3
2014/2/16, 75, 30, 35, 17, 4, 6
2014/2/17, 88, 31, 29, 14, 4, 5
2014/2/18, 89, 57, 20, 23, 12, 10
2014/2/19, 133, 97, 31, 31, 34, 12
2014/2/20, 197, 71, 49, 23, 14, 7
2014/2/21, 163, 56, 42, 16, 8, 5
2014/2/22, 149, 74, 55, 16, 10, 6
2014/2/23, 170, 75, 32, 23, 6, 6
2014/2/24, 172, 35, 41, 12, 2, 4
2014/2/25, 94, 49, 36, 22, 3, 6
2014/2/26, 126, 78, 28, 38, 12, 10
2014/2/27, 171, 71, 30, 17, 3, 8
2014/2/28, 164, 35, 27, 16, 2, 4
2014/3/1, 99, 60, 43, 16, 7, 6
2014/3/2, 131, 54, 42, 16, 3, 4
2014/3/3, 118, 35, 21, 23, 8, 5
2014/3/4, 86, 51, 37, 12, 4, 4
2014/3/5, 121, 39, 34, 14, 3, 4
2014/3/6, 102, 40, 44, 16, 4, 4
2014/3/7, 101, 55, 43, 12, 5, 5
2014/3/8, 141, 76, 32, 33, 13, 7
2014/3/9, 168, 110, 47, 30, 15, 10
2014/3/10, 208, 54, 53, 12, 6, 5
2014/3/11, 128, 30, 32, 17, 4, 5
2014/3/12, 81, 60, 31, 17, 6, 4
2014/3/13, 92, 84, 38, 32, 18, 8
2014/3/14, 158, 84, 64, 26, 13, 5
2014/3/15, 158, 76, 67, 19, 8, 5
2014/3/16, 147, 79, 54, 26, 9, 8
2014/3/17, 156, 122, 62, 38, 15, 10
2014/3/18, 191, 115, 35, 17, 3, 5
2014/3/19, 152, 72, 44, 16, 7, 6
2014/3/20, 140, 54, 39, 17, 4, 3
2014/3/21, 73, 61, 62, 19, 6, 4
2014/3/22, 112, 64, 42, 25, 5, 3
2014/3/23, 121, 46, 37, 17, 8, 4
2014/3/24, 99, 59, 15, 27, 7, 6
2014/3/25, 136, 71, 35, 27, 10, 9
2014/3/26, 162, 44, 38, 17, 3, 4
2014/3/27, 105, 42, 37, 13, 2, 4
2014/3/28, 109, 63, 15, 26, 9, 9
2014/3/29, 152, 80, 49, 19, 11, 8
2014/3/30, 172, 59, 44, 15, 6, 5
2014/3/31, 147, 58, 46, 15, 4, 4
2020/7/1, , 20, 35, 6, 3, 5
2020/3/31, , 33, 42, 13, 2, 5
2019/12/31, , 21, 23, 17, 1, 2
2018/12/31, , 30, 26, 12, 3, 5
2017/9/10, , 26, 32, 17, 4, 8
2016/1/3, , 94, 51, 29, 14, 12
2014/12/31, , 62, 26, 21, 16, 7
2013/12/31, , 102, 30, 42, 38, 13
